"","mu_per_read","mu_per_position","q01_per_position","q25_per_position","q50_per_position","q75_per_position","q99_per_position"
"5377",40.7,39.3208067092652,12,41,41,41,41
"5378",39.95,39.8513178913738,12,41,41,41,41
"5379",40.7,39.9208865814696,12,41,41,41,41
"5380",40.62,40.0241214057508,22,41,41,41,41
"5381",40.26,40.114696485623,22,41,41,41,41
"5382",38.71,40.0979233226837,22,41,41,41,41
"5383",40.58,40.0525159744409,12,41,41,41,41
"5384",40.7,40.1003756093663,22,41,41,41,41
"5385",40.62,40.0922855658983,22,41,41,41,41
"5386",40.58,39.9949680511182,12,41,41,41,41
"5387",39.76,40.0060702875399,12,41,41,41,41
"5388",40.7,40.0517172523962,12,41,41,41,41
"5389",39.09,40.0552115376933,12,41,41,41,41
"5390",40.7,40.0423722044728,12,41,41,41,41
"5391",40.21,39.9457268370607,12,41,41,41,41
"5392",40.36,39.9199952069021,12,41,41,41,41
"5393",40.7,39.969923310433,12,41,41,41,41
"5394",40.7,40.0791260584758,22,41,41,41,41
"5395",38.56,40.0043130990415,12,41,41,41,41
"5396",40.34,39.8676182479709,12,41,41,41,41
"5397",40.66,39.879892954146,12,41,41,41,41
"5398",40.66,39.9133785942492,12,41,41,41,41
"5399",40.22,39.8943290734824,12,41,41,41,41
"5400",40.7,39.8873621984343,12,41,41,41,41
"5401",40.7,31.3766129998801,2,32,32,32,32
"5402",39.96,31.6526706883465,12,32,32,32,32
"5403",40.37,35.9281834158811,27,37,37,37,37
"5404",40.14,36.3919156414763,22,37,37,37,37
"5405",40.7,36.588432656974,27,37,37,37,37
"5406",40.7,40.1668130990415,27,41,41,41,41
"5407",40.58,40.4563099041534,32,41,41,41,41
"5408",40.7,40.4400559105431,32,41,41,41,41
"5409",40.58,40.3722843450479,27,41,41,41,41
"5410",40.7,40.5069089456869,32,41,41,41,41
"5411",40.62,40.4901357827476,32,41,41,41,41
"5412",40.62,40.4950479233227,32,41,41,41,41
"5413",40.53,40.4992811501597,32,41,41,41,41
"5414",40.58,40.4860223642173,27,41,41,41,41
"5415",40.7,40.4281549520767,27,41,41,41,41
"5416",40.54,40.395607028754,27,41,41,41,41
"5417",40.7,40.4631389776358,27,41,41,41,41
"5418",40.7,40.4635383386581,27,41,41,41,41
"5419",40.66,40.4644968051118,27,41,41,41,41
"5420",40.62,40.4481230031949,27,41,41,41,41
"5421",38.59,40.4468450479233,27,41,41,41,41
"5422",40.58,40.3859424920128,27,41,41,41,41
"5423",40.4,40.368250798722,27,41,41,41,41
"5424",40.66,40.3275559105431,27,41,41,41,41
"5425",40.66,40.3605431309904,27,41,41,41,41
"5426",40.53,40.4117012779553,27,41,41,41,41
"5427",40.1,40.3906948881789,27,41,41,41,41
"5428",39.97,40.3204073482428,22,41,41,41,41
"5429",40.41,40.3420926517572,22,41,41,41,41
"5430",40.44,40.3099440894569,22,41,41,41,41
"5431",40.54,40.2799920127796,22,41,41,41,41
"5432",40.58,40.3089057507987,22,41,41,41,41
"5433",40.13,40.3916932907348,27,41,41,41,41
"5434",40.45,40.3528354632588,27,41,41,41,41
"5435",38.7,40.3799121405751,27,41,41,41,41
"5436",40.7,40.3990015974441,27,41,41,41,41
"5437",35.9,40.4053363157054,27,41,41,41,41
"5438",40.7,40.4327368589231,27,41,41,41,41
"5439",37.87,40.389696485623,27,41,41,41,41
"5440",36.11,40.2516775842786,22,41,41,41,41
"5441",40.7,40.3059504792332,27,41,41,41,41
"5442",39.33,40.3015575079872,22,41,41,41,41
"5443",39.98,40.3447284345048,27,41,41,41,41
"5444",40.33,40.2842651757189,22,41,41,41,41
"5445",40.1,40.2977635782748,22,41,41,41,41
"5446",40.66,40.2476837060703,22,41,41,41,41
"5447",39.87,40.2776757188498,22,41,41,41,41
"5448",40.7,40.3194089456869,22,41,41,41,41
"5449",40.66,40.2964131650423,22,41,41,41,41
"5450",39.68,40.2869068541301,22,41,41,41,41
"5451",40.7,40.2500798722045,22,41,41,41,41
"5452",40.7,40.2705445247893,22,41,41,41,41
"5453",39.74,40.2721824937078,22,41,41,41,41
"5454",40.7,40.2572284345048,22,41,41,41,41
"5455",40.57,40.2422911008148,22,41,41,41,41
"5456",40.7,40.2558316024924,22,41,41,41,41
"5457",40.53,40.2416932907348,22,41,41,41,41
"5458",40.65,40.165002396549,22,41,41,41,41
"5459",40.49,40.2357005911487,22,41,41,41,41
"5460",40.7,40.2503594823454,22,41,41,41,41
"5461",40.58,40.1616472279917,22,41,41,41,41
"5462",40.7,40.228714057508,22,41,41,41,41
"5463",40.7,40.2129392971246,22,41,41,41,41
"5464",40.7,40.1027555910543,22,41,41,41,41
"5465",36.03,40.1744408945687,22,41,41,41,41
"5466",39.49,40.168637162486,22,41,41,41,41
"5467",40.7,40.1689696485623,22,41,41,41,41
"5468",40.61,40.0806709265176,22,41,41,41,41
"5469",38.2,40.0498402555911,12,41,41,41,41
"5470",39.04,40.0643370607029,12,41,41,41,41
"5471",40.57,40.0801246205464,22,41,41,41,41
"5472",39.92,40.0311151941205,12,41,41,41,41
"5473",40.62,40.0629892954146,22,41,41,41,41
"5474",40.34,40.0546325878594,12,41,41,41,41
"5475",40.66,40.0275159744409,12,41,41,41,41
"5476",40.58,40.0052715654952,12,41,41,41,41
"5477",40.7,39.3208067092652,12,41,41,41,41
"5478",40.66,39.8513178913738,12,41,41,41,41
"5479",40.66,39.9208865814696,12,41,41,41,41
"5480",40.45,40.0241214057508,22,41,41,41,41
"5481",40.04,40.114696485623,22,41,41,41,41
"5482",40.7,40.0979233226837,22,41,41,41,41
"5483",40.62,40.0525159744409,12,41,41,41,41
"5484",36.89,40.1003756093663,22,41,41,41,41
"5485",40.53,40.0922855658983,22,41,41,41,41
"5486",35.84,39.9949680511182,12,41,41,41,41
"5487",37.02,40.0060702875399,12,41,41,41,41
"5488",40.45,40.0517172523962,12,41,41,41,41
"5489",37.74,40.0552115376933,12,41,41,41,41
"5490",40.7,40.0423722044728,12,41,41,41,41
"5491",40.7,39.9457268370607,12,41,41,41,41
"5492",36.51,39.9199952069021,12,41,41,41,41
"5493",40.27,39.969923310433,12,41,41,41,41
"5494",40.17,40.0791260584758,22,41,41,41,41
"5495",39.4,40.0043130990415,12,41,41,41,41
"5496",40.04,39.8676182479709,12,41,41,41,41
"5497",40.34,39.879892954146,12,41,41,41,41
"5498",40.39,39.9133785942492,12,41,41,41,41
"5499",40.1,39.8943290734824,12,41,41,41,41
"5500",39.1,39.8873621984343,12,41,41,41,41
"5501",40.5,31.3766129998801,2,32,32,32,32
"5502",40.46,31.6526706883465,12,32,32,32,32
"5503",40.5,35.9281834158811,27,37,37,37,37
"5504",40.15,36.3919156414763,22,37,37,37,37
"5505",40.43,36.588432656974,27,37,37,37,37
"5506",40.41,40.1668130990415,27,41,41,41,41
"5507",40.7,40.4563099041534,32,41,41,41,41
"5508",40.53,40.4400559105431,32,41,41,41,41
"5509",40.62,40.3722843450479,27,41,41,41,41
"5510",40.58,40.5069089456869,32,41,41,41,41
"5511",40.62,40.4901357827476,32,41,41,41,41
"5512",40.45,40.4950479233227,32,41,41,41,41
"5513",40.7,40.4992811501597,32,41,41,41,41
"5514",40.53,40.4860223642173,27,41,41,41,41
"5515",40.52,40.4281549520767,27,41,41,41,41
"5516",40.7,40.395607028754,27,41,41,41,41
"5517",40.66,40.4631389776358,27,41,41,41,41
"5518",39.02,40.4635383386581,27,41,41,41,41
"5519",40.62,40.4644968051118,27,41,41,41,41
"5520",40.5,40.4481230031949,27,41,41,41,41
"5521",28.89,40.4468450479233,27,41,41,41,41
"5522",38.49,40.3859424920128,27,41,41,41,41
"5523",40.66,40.368250798722,27,41,41,41,41
"5524",40.66,40.3275559105431,27,41,41,41,41
"5525",40.49,40.3605431309904,27,41,41,41,41
"5526",40.58,40.4117012779553,27,41,41,41,41
"5527",40.66,40.3906948881789,27,41,41,41,41
"5528",40.5,40.3204073482428,22,41,41,41,41
"5529",39.72,40.3420926517572,22,41,41,41,41
"5530",40.7,40.3099440894569,22,41,41,41,41
"5531",40.66,40.2799920127796,22,41,41,41,41
"5532",40.66,40.3089057507987,22,41,41,41,41
"5533",40.58,40.3916932907348,27,41,41,41,41
"5534",40.62,40.3528354632588,27,41,41,41,41
"5535",40.05,40.3799121405751,27,41,41,41,41
"5536",40.58,40.3990015974441,27,41,41,41,41
"5537",40.7,40.4053363157054,27,41,41,41,41
"5538",40.66,40.4327368589231,27,41,41,41,41
"5539",40.66,40.389696485623,27,41,41,41,41
"5540",40.46,40.2516775842786,22,41,41,41,41
"5541",40.62,40.3059504792332,27,41,41,41,41
"5542",40.56,40.3015575079872,22,41,41,41,41
"5543",40.41,40.3447284345048,27,41,41,41,41
"5544",40.7,40.2842651757189,22,41,41,41,41
"5545",40.53,40.2977635782748,22,41,41,41,41
"5546",40.7,40.2476837060703,22,41,41,41,41
"5547",40.7,40.2776757188498,22,41,41,41,41
"5548",40.09,40.3194089456869,22,41,41,41,41
"5549",38.61,40.2964131650423,22,41,41,41,41
"5550",40.7,40.2869068541301,22,41,41,41,41
"5551",39.14,40.2500798722045,22,41,41,41,41
"5552",38.75,40.2705445247893,22,41,41,41,41
"5553",40.7,40.2721824937078,22,41,41,41,41
"5554",38.86,40.2572284345048,22,41,41,41,41
"5555",40.66,40.2422911008148,22,41,41,41,41
"5556",39.79,40.2558316024924,22,41,41,41,41
"5557",40.7,40.2416932907348,22,41,41,41,41
"5558",40.57,40.165002396549,22,41,41,41,41
"5559",40.7,40.2357005911487,22,41,41,41,41
"5560",40.14,40.2503594823454,22,41,41,41,41
"5561",40.41,40.1616472279917,22,41,41,41,41
"5562",40.52,40.228714057508,22,41,41,41,41
"5563",40.57,40.2129392971246,22,41,41,41,41
"5564",40.45,40.1027555910543,22,41,41,41,41
"5565",40.25,40.1744408945687,22,41,41,41,41
"5566",40.7,40.168637162486,22,41,41,41,41
"5567",40.7,40.1689696485623,22,41,41,41,41
"5568",40.66,40.0806709265176,22,41,41,41,41
"5569",40.66,40.0498402555911,12,41,41,41,41
"5570",40.5,40.0643370607029,12,41,41,41,41
"5571",40.44,40.0801246205464,22,41,41,41,41
"5572",40.66,40.0311151941205,12,41,41,41,41
"5573",40.14,40.0629892954146,22,41,41,41,41
"5574",40.06,40.0546325878594,12,41,41,41,41
"5575",40.7,40.0275159744409,12,41,41,41,41
"5576",40.66,40.0052715654952,12,41,41,41,41
"5577",40.62,39.3208067092652,12,41,41,41,41
"5578",40.62,39.8513178913738,12,41,41,41,41
"5579",40.62,39.9208865814696,12,41,41,41,41
"5580",40.7,40.0241214057508,22,41,41,41,41
"5581",40.5,40.114696485623,22,41,41,41,41
"5582",40.57,40.0979233226837,22,41,41,41,41
"5583",35.52,40.0525159744409,12,41,41,41,41
"5584",39.68,40.1003756093663,22,41,41,41,41
"5585",37.68,40.0922855658983,22,41,41,41,41
"5586",40.5,39.9949680511182,12,41,41,41,41
"5587",36.81,40.0060702875399,12,41,41,41,41
"5588",40.3,40.0517172523962,12,41,41,41,41
"5589",38.16,40.0552115376933,12,41,41,41,41
"5590",40.7,40.0423722044728,12,41,41,41,41
"5591",40.58,39.9457268370607,12,41,41,41,41
"5592",40.62,39.9199952069021,12,41,41,41,41
"5593",40.26,39.969923310433,12,41,41,41,41
"5594",40.66,40.0791260584758,22,41,41,41,41
"5595",40.65,40.0043130990415,12,41,41,41,41
"5596",39.43,39.8676182479709,12,41,41,41,41
"5597",40.54,39.879892954146,12,41,41,41,41
"5598",40.66,39.9133785942492,12,41,41,41,41
"5599",40.7,39.8943290734824,12,41,41,41,41
"5600",40.7,39.8873621984343,12,41,41,41,41
"5601",39.35,31.3766129998801,2,32,32,32,32
"5602",40.66,31.6526706883465,12,32,32,32,32
"5603",40.52,35.9281834158811,27,37,37,37,37
"5604",40.66,36.3919156414763,22,37,37,37,37
"5605",40.66,36.588432656974,27,37,37,37,37
"5606",40.01,40.1668130990415,27,41,41,41,41
"5607",40.7,40.4563099041534,32,41,41,41,41
"5608",40.48,40.4400559105431,32,41,41,41,41
"5609",36.65,40.3722843450479,27,41,41,41,41
"5610",40.7,40.5069089456869,32,41,41,41,41
"5611",40.66,40.4901357827476,32,41,41,41,41
"5612",40.7,40.4950479233227,32,41,41,41,41
"5613",40.7,40.4992811501597,32,41,41,41,41
"5614",40.7,40.4860223642173,27,41,41,41,41
"5615",40.32,40.4281549520767,27,41,41,41,41
"5616",40.62,40.395607028754,27,41,41,41,41
"5617",39.73,40.4631389776358,27,41,41,41,41
"5618",40.58,40.4635383386581,27,41,41,41,41
"5619",40.12,40.4644968051118,27,41,41,41,41
"5620",40.66,40.4481230031949,27,41,41,41,41
"5621",40.66,40.4468450479233,27,41,41,41,41
"5622",39.47,40.3859424920128,27,41,41,41,41
"5623",40.62,40.368250798722,27,41,41,41,41
"5624",40.66,40.3275559105431,27,41,41,41,41
"5625",40.66,40.3605431309904,27,41,41,41,41
"5626",40.16,40.4117012779553,27,41,41,41,41
"5627",40.62,40.3906948881789,27,41,41,41,41
"5628",40.61,40.3204073482428,22,41,41,41,41
"5629",40.7,40.3420926517572,22,41,41,41,41
"5630",39.53,40.3099440894569,22,41,41,41,41
"5631",37.35,40.2799920127796,22,41,41,41,41
"5632",40.54,40.3089057507987,22,41,41,41,41
"5633",40.37,40.3916932907348,27,41,41,41,41
"5634",40.54,40.3528354632588,27,41,41,41,41
"5635",40.28,40.3799121405751,27,41,41,41,41
"5636",40.7,40.3990015974441,27,41,41,41,41
"5637",38.15,40.4053363157054,27,41,41,41,41
"5638",38.79,40.4327368589231,27,41,41,41,41
"5639",40.45,40.389696485623,27,41,41,41,41
"5640",40.47,40.2516775842786,22,41,41,41,41
"5641",40.23,40.3059504792332,27,41,41,41,41
"5642",35.79,40.3015575079872,22,41,41,41,41
"5643",40.7,40.3447284345048,27,41,41,41,41
"5644",37.96,40.2842651757189,22,41,41,41,41
"5645",40.23,40.2977635782748,22,41,41,41,41
"5646",38.6,40.2476837060703,22,41,41,41,41
"5647",39.79,40.2776757188498,22,41,41,41,41
"5648",31.15,40.3194089456869,22,41,41,41,41
"5649",39.34,40.2964131650423,22,41,41,41,41
"5650",39.62,40.2869068541301,22,41,41,41,41
"5651",39.95,40.2500798722045,22,41,41,41,41
"5652",40.36,40.2705445247893,22,41,41,41,41
"5653",40.66,40.2721824937078,22,41,41,41,41
"5654",40.7,40.2572284345048,22,41,41,41,41
"5655",39.63,40.2422911008148,22,41,41,41,41
"5656",39.56,40.2558316024924,22,41,41,41,41
"5657",40,40.2416932907348,22,41,41,41,41
"5658",40.7,40.165002396549,22,41,41,41,41
"5659",40.4,40.2357005911487,22,41,41,41,41
"5660",40.22,40.2503594823454,22,41,41,41,41
"5661",40.54,40.1616472279917,22,41,41,41,41
"5662",40.7,40.228714057508,22,41,41,41,41
"5663",40.39,40.2129392971246,22,41,41,41,41
"5664",40.58,40.1027555910543,22,41,41,41,41
"5665",39.21,40.1744408945687,22,41,41,41,41
"5666",40.7,40.168637162486,22,41,41,41,41
"5667",40.44,40.1689696485623,22,41,41,41,41
"5668",40.58,40.0806709265176,22,41,41,41,41
"5669",40.66,40.0498402555911,12,41,41,41,41
"5670",40.7,40.0643370607029,12,41,41,41,41
"5671",40.7,40.0801246205464,22,41,41,41,41
"5672",40.56,40.0311151941205,12,41,41,41,41
"5673",40.58,40.0629892954146,22,41,41,41,41
"5674",40.65,40.0546325878594,12,41,41,41,41
"5675",40.41,40.0275159744409,12,41,41,41,41
"5676",40.53,40.0052715654952,12,41,41,41,41
"5677",40.7,39.3208067092652,12,41,41,41,41
"5678",40.45,39.8513178913738,12,41,41,41,41
"5679",40.66,39.9208865814696,12,41,41,41,41
"5680",40.7,40.0241214057508,22,41,41,41,41
"5681",40.7,40.114696485623,22,41,41,41,41
"5682",40.45,40.0979233226837,22,41,41,41,41
"5683",40.66,40.0525159744409,12,41,41,41,41
"5684",39.75,40.1003756093663,22,41,41,41,41
"5685",40.7,40.0922855658983,22,41,41,41,41
"5686",40.7,39.9949680511182,12,41,41,41,41
"5687",40.24,40.0060702875399,12,41,41,41,41
"5688",40.7,40.0517172523962,12,41,41,41,41
"5689",40.58,40.0552115376933,12,41,41,41,41
"5690",40.7,40.0423722044728,12,41,41,41,41
"5691",40.66,39.9457268370607,12,41,41,41,41
"5692",40.7,39.9199952069021,12,41,41,41,41
"5693",40.66,39.969923310433,12,41,41,41,41
"5694",40.58,40.0791260584758,22,41,41,41,41
"5695",40.45,40.0043130990415,12,41,41,41,41
"5696",40.66,39.8676182479709,12,41,41,41,41
"5697",40.5,39.879892954146,12,41,41,41,41
"5698",40.58,39.9133785942492,12,41,41,41,41
"5699",40.7,39.8943290734824,12,41,41,41,41
"5700",40.7,39.8873621984343,12,41,41,41,41
"5701",40.7,31.3766129998801,2,32,32,32,32
"5702",40.66,31.6526706883465,12,32,32,32,32
"5703",40.49,35.9281834158811,27,37,37,37,37
"5704",40.65,36.3919156414763,22,37,37,37,37
"5705",40.7,36.588432656974,27,37,37,37,37
"5706",40.29,40.1668130990415,27,41,41,41,41
"5707",40.62,40.4563099041534,32,41,41,41,41
"5708",38.21,40.4400559105431,32,41,41,41,41
"5709",37.45,40.3722843450479,27,41,41,41,41
"5710",40.66,40.5069089456869,32,41,41,41,41
"5711",40.66,40.4901357827476,32,41,41,41,41
"5712",40.62,40.4950479233227,32,41,41,41,41
"5713",40.7,40.4992811501597,32,41,41,41,41
"5714",40.32,40.4860223642173,27,41,41,41,41
"5715",40.57,40.4281549520767,27,41,41,41,41
"5716",40.7,40.395607028754,27,41,41,41,41
"5717",39.91,40.4631389776358,27,41,41,41,41
"5718",39.95,40.4635383386581,27,41,41,41,41
"5719",40.7,40.4644968051118,27,41,41,41,41
"5720",39.67,40.4481230031949,27,41,41,41,41
"5721",40.22,40.4468450479233,27,41,41,41,41
"5722",40.58,40.3859424920128,27,41,41,41,41
"5723",39.63,40.368250798722,27,41,41,41,41
"5724",40.5,40.3275559105431,27,41,41,41,41
"5725",40.7,40.3605431309904,27,41,41,41,41
"5726",38.27,40.4117012779553,27,41,41,41,41
"5727",39.82,40.3906948881789,27,41,41,41,41
"5728",38.81,40.3204073482428,22,41,41,41,41
"5729",40.53,40.3420926517572,22,41,41,41,41
"5730",38.56,40.3099440894569,22,41,41,41,41
"5731",40.65,40.2799920127796,22,41,41,41,41
"5732",40.28,40.3089057507987,22,41,41,41,41
"5733",40.09,40.3916932907348,27,41,41,41,41
"5734",40.5,40.3528354632588,27,41,41,41,41
"5735",40.5,40.3799121405751,27,41,41,41,41
"5736",40.49,40.3990015974441,27,41,41,41,41
"5737",40.7,40.4053363157054,27,41,41,41,41
"5738",40.66,40.4327368589231,27,41,41,41,41
"5739",40.4,40.389696485623,27,41,41,41,41
"5740",40.66,40.2516775842786,22,41,41,41,41
"5741",40.44,40.3059504792332,27,41,41,41,41
"5742",40.7,40.3015575079872,22,41,41,41,41
"5743",40.7,40.3447284345048,27,41,41,41,41
"5744",40.7,40.2842651757189,22,41,41,41,41
"5745",40.61,40.2977635782748,22,41,41,41,41
"5746",40.45,40.2476837060703,22,41,41,41,41
"5747",40.17,40.2776757188498,22,41,41,41,41
"5748",40.62,40.3194089456869,22,41,41,41,41
"5749",40.43,40.2964131650423,22,41,41,41,41
"5750",40.35,40.2869068541301,22,41,41,41,41
"5751",40.49,40.2500798722045,22,41,41,41,41
"5752",40.3,40.2705445247893,22,41,41,41,41
"5753",40.66,40.2721824937078,22,41,41,41,41
"5754",40.31,40.2572284345048,22,41,41,41,41
"5755",40.1,40.2422911008148,22,41,41,41,41
"5756",40.66,40.2558316024924,22,41,41,41,41
"5757",40.7,40.2416932907348,22,41,41,41,41
"5758",40.41,40.165002396549,22,41,41,41,41
"5759",40.7,40.2357005911487,22,41,41,41,41
"5760",40.7,40.2503594823454,22,41,41,41,41
"5761",40.37,40.1616472279917,22,41,41,41,41
"5762",33.43,40.228714057508,22,41,41,41,41
"5763",40.7,40.2129392971246,22,41,41,41,41
"5764",40.66,40.1027555910543,22,41,41,41,41
"5765",40.7,40.1744408945687,22,41,41,41,41
"5766",40.7,40.168637162486,22,41,41,41,41
"5767",40.7,40.1689696485623,22,41,41,41,41
"5768",40.57,40.0806709265176,22,41,41,41,41
"5769",40.7,40.0498402555911,12,41,41,41,41
"5770",40.7,40.0643370607029,12,41,41,41,41
"5771",40.54,40.0801246205464,22,41,41,41,41
"5772",40.66,40.0311151941205,12,41,41,41,41
"5773",40.7,40.0629892954146,22,41,41,41,41
"5774",40.66,40.0546325878594,12,41,41,41,41
"5775",40.7,40.0275159744409,12,41,41,41,41
"5776",40.66,40.0052715654952,12,41,41,41,41
"5777",40.7,39.3208067092652,12,41,41,41,41
"5778",40.62,39.8513178913738,12,41,41,41,41
"5779",40.62,39.9208865814696,12,41,41,41,41
"5780",40.66,40.0241214057508,22,41,41,41,41
"5781",40.7,40.114696485623,22,41,41,41,41
"5782",40.66,40.0979233226837,22,41,41,41,41
"5783",40.62,40.0525159744409,12,41,41,41,41
"5784",40.66,40.1003756093663,22,41,41,41,41
"5785",40.29,40.0922855658983,22,41,41,41,41
"5786",40.7,39.9949680511182,12,41,41,41,41
"5787",38.84,40.0060702875399,12,41,41,41,41
"5788",40.7,40.0517172523962,12,41,41,41,41
"5789",40.44,40.0552115376933,12,41,41,41,41
"5790",40.42,40.0423722044728,12,41,41,41,41
"5791",39.59,39.9457268370607,12,41,41,41,41
"5792",39.93,39.9199952069021,12,41,41,41,41
"5793",40.65,39.969923310433,12,41,41,41,41
"5794",40.66,40.0791260584758,22,41,41,41,41
"5795",40.46,40.0043130990415,12,41,41,41,41
"5796",40.16,39.8676182479709,12,41,41,41,41
"5797",40.66,39.879892954146,12,41,41,41,41
"5798",40.66,39.9133785942492,12,41,41,41,41
"5799",37.93,39.8943290734824,12,41,41,41,41
"5800",40.7,39.8873621984343,12,41,41,41,41
"5801",39.12,31.3766129998801,2,32,32,32,32
"5802",40.14,31.6526706883465,12,32,32,32,32
"5803",37.64,35.9281834158811,27,37,37,37,37
"5804",40.02,36.3919156414763,22,37,37,37,37
"5805",40.66,36.588432656974,27,37,37,37,37
"5806",40.14,40.1668130990415,27,41,41,41,41
"5807",40.5,40.4563099041534,32,41,41,41,41
"5808",36.03,40.4400559105431,32,41,41,41,41
"5809",40.7,40.3722843450479,27,41,41,41,41
"5810",39.8,40.5069089456869,32,41,41,41,41
"5811",40.45,40.4901357827476,32,41,41,41,41
"5812",34.86,40.4950479233227,32,41,41,41,41
"5813",40.58,40.4992811501597,32,41,41,41,41
"5814",40.66,40.4860223642173,27,41,41,41,41
"5815",39.21,40.4281549520767,27,41,41,41,41
"5816",40.66,40.395607028754,27,41,41,41,41
"5817",37.82,40.4631389776358,27,41,41,41,41
"5818",40.54,40.4635383386581,27,41,41,41,41
"5819",38.2,40.4644968051118,27,41,41,41,41
"5820",37.1,40.4481230031949,27,41,41,41,41
"5821",40.65,40.4468450479233,27,41,41,41,41
"5822",39.87,40.3859424920128,27,41,41,41,41
"5823",40.7,40.368250798722,27,41,41,41,41
"5824",39,40.3275559105431,27,41,41,41,41
"5825",40.7,40.3605431309904,27,41,41,41,41
"5826",36.84,40.4117012779553,27,41,41,41,41
"5827",40.7,40.3906948881789,27,41,41,41,41
"5828",32.27,40.3204073482428,22,41,41,41,41
"5829",40.34,40.3420926517572,22,41,41,41,41
"5830",35.93,40.3099440894569,22,41,41,41,41
"5831",40,40.2799920127796,22,41,41,41,41
"5832",40.11,40.3089057507987,22,41,41,41,41
"5833",40.7,40.3916932907348,27,41,41,41,41
"5834",40.61,40.3528354632588,27,41,41,41,41
"5835",40.4,40.3799121405751,27,41,41,41,41
"5836",40.54,40.3990015974441,27,41,41,41,41
"5837",40.66,40.4053363157054,27,41,41,41,41
"5838",40.66,40.4327368589231,27,41,41,41,41
"5839",29.49,40.389696485623,27,41,41,41,41
"5840",40.53,40.2516775842786,22,41,41,41,41
"5841",40.32,40.3059504792332,27,41,41,41,41
"5842",37.61,40.3015575079872,22,41,41,41,41
"5843",40.58,40.3447284345048,27,41,41,41,41
"5844",40.33,40.2842651757189,22,41,41,41,41
"5845",40.62,40.2977635782748,22,41,41,41,41
"5846",33.35,40.2476837060703,22,41,41,41,41
"5847",40.62,40.2776757188498,22,41,41,41,41
"5848",40.7,40.3194089456869,22,41,41,41,41
